step,energy
183600000,16731.8244577
184200000,16502.109261
184800000,16299.7959554
185400000,16451.0595994
186000000,16703.9477622
186600000,16489.3461318
187200000,16530.9974776
187800000,16358.0324287
188400000,16724.3093635
189000000,16344.7818499
189600000,16427.497326
190200000,16139.4446587
190800000,16358.1965699
191400000,16314.0937896
192000000,16255.6426765
192600000,16341.6443217
193200000,16147.6639615
193800000,16310.3678145
194400000,16489.6891787
195000000,16190.7216054
195600000,16531.8005645
196200000,16284.4024862
196800000,16392.2675585
197400000,16546.2120413
198000000,16329.4367602
198600000,16397.69238
199200000,16593.6493703
199800000,16369.4726376
200400000,16397.2504549
201000000,16310.0900307
201600000,16411.8260729
202200000,16385.8607446
202800000,16324.6151501
203400000,16360.82691
204000000,16276.1831833
204600000,16433.7399987
205200000,16304.942993
205800000,16283.4709924
206400000,16307.7374744
207000000,16050.4212469
207600000,15893.9600666
208200000,16029.88074
208800000,16070.4869494
209400000,16069.5406913
210000000,16223.3715315
210600000,16232.5370925
211200000,16021.8255785
211800000,16136.3395142
212400000,15962.6071128
213000000,16071.4036789
213600000,16069.6543339
214200000,16093.8071733
214800000,16165.8519121
215400000,16098.4141436
216000000,16043.575363
216600000,15942.7203158
217200000,16085.8656544
217800000,15816.7177915
218400000,15838.467576
219000000,15988.5724411
219600000,16050.4212469
220200000,16032.5615788
220800000,16091.7800445
221400000,16024.5064172
222000000,16090.0306995
222600000,15964.8460265
223200000,16029.7670975
223800000,15971.4801255
224400000,16133.5302685
225000000,16097.204866
225600000,16022.7570723
226200000,16012.6747819
226800000,15943.6518096
227400000,16269.5645846
228000000,16424.5058241
228600000,16364.6665278
229200000,16116.3874543
229800000,16108.0545089
230400000,16029.7670975
231000000,15919.9401593
231600000,16206.2939803
232200000,16346.4154332
232800000,16197.1915633
233400000,16043.2470805
234000000,16007.2499604
234600000,16011.7432881
235200000,16304.1251418
235800000,16511.0959163
236400000,16353.4254584
237000000,16299.5181716
237600000,15997.16767
238200000,16019.6848071
238800000,16007.0858192
239400000,16292.9977151
240000000,15967.6552721
240600000,15953.3574379
241200000,16218.7288269
241800000,16057.8879615
242400000,16128.3496157
243000000,16220.8043353
243600000,16225.297663
244200000,16251.6565368
244800000,16330.6965365
245400000,16122.0269157
246000000,16055.2428571
246600000,15938.2269882
247200000,16196.4747094
247800000,16084.2468354
248400000,16115.3928166
249000000,16312.6727271
249600000,16195.6568582
250200000,16251.31349
250800000,15919.1580424
251400000,15955.3193037
252000000,15998.4905902
252600000,16318.5871173
253200000,16192.7487343
253800000,16078.3632054
254400000,16048.8865419
255000000,16274.6484783
255600000,16190.9993893
256200000,16406.1894666
256800000,16135.2291149
257400000,16206.6370271
258000000,16116.503216
258600000,16198.2871983
259200000,16042.5302266
259800000,16162.4037208
260400000,16388.5592027
261000000,16296.6760466
261600000,16273.0632745
262200000,16344.7165869
262800000,16633.700748
263400000,16432.4978418
264000000,16559.1393117
264600000,16364.9464307
265200000,16322.4772337
265800000,16354.7988773
266400000,16390.846496
267000000,16224.5808091
267600000,16224.5808091
268200000,16159.1196708
268800000,16344.4543034
269400000,16018.5415284
270000000,16030.2090225
270600000,16060.0139686
271200000,16083.2984582
271800000,16192.9128755
272400000,16166.8970485
273000000,16503.204896
273600000,16313.4905783
274200000,16385.5353171
274800000,16423.2817822
275400000,16471.9283888
276000000,16296.1836229
276600000,16382.4630519
277200000,16388.0520147
277800000,16236.737872
278400000,16352.7717485
279000000,16538.1568797
279600000,16229.4500629
280200000,16630.7926241
280800000,16339.3570284
281400000,16413.7395592
282000000,16415.8950949
282600000,16475.1619402
283200000,16234.4190407
283800000,15975.2713637
284400000,16367.2337239
285000000,16301.0199974
285600000,16250.5461375
286200000,16431.3874424
286800000,16395.1756824
287400000,16116.3243104
288000000,16528.2534949
288600000,16577.8799749
289200000,16371.7270516
289800000,16838.8085349
290400000,16467.1067786
291000000,16618.4861843
291600000,16296.0699803
292200000,16241.2311996
292800000,16419.4421645
293400000,16192.649856
294000000,16330.3198744
294600000,16501.9451197
295200000,16364.4392426
295800000,16564.0717094
296400000,16542.3724236
297000000,16542.4860661
297600000,16751.4334708
298200000,16553.989419
298800000,16598.2563406
299400000,16467.9393942
300000000,16716.9710558
300600000,16566.5884069
301200000,16707.067671
301800000,16685.2526235
302400000,16697.9021101
303000000,16553.0579252
303600000,16165.4099871
304200000,16511.8632689
304800000,16734.2275126
305400000,16645.8578108
306000000,16788.1347995
306600000,16922.9598379
307200000,17035.6612847
307800000,16503.8733703
308400000,16828.3979621
309000000,16636.7217786
309600000,16644.7621758
310200000,16698.8336039
310800000,16550.4275851
311400000,16312.884512
312000000,16442.1234427
312600000,16201.8995309
313200000,16253.4058818
313800000,16299.1422455
314400000,16266.7069593
315000000,16190.1183942
315600000,16333.9805866
316200000,16224.9567353
316800000,16443.6581478
317400000,16202.5532408
318000000,16350.1414084
318600000,16364.4392426
319200000,16158.3999619
319800000,16161.1944432
320400000,16112.434194
321000000,16331.9534578
321600000,16265.6113243
322200000,16119.2324343
322800000,16165.9171751
323400000,16111.780484
324000000,16277.6218652
324600000,16207.2107097
325200000,16316.1209184
325800000,16655.9401012
326400000,16478.938414
327000000,16060.5035373
327600000,16201.684891
328200000,16047.9045494
328800000,16244.9719391
329400000,16344.8302295
330000000,16042.6438692
330600000,16528.4660158
331200000,16117.0916629
331800000,16402.642397
332400000,16017.3322508
333000000,16197.5198458
333600000,16533.9413359
334200000,15834.9710051
334800000,16053.4935121
335400000,16176.9309593
336000000,16181.4432476
336600000,15798.0907709
337200000,15677.5130681
337800000,15803.5155923
338400000,15942.6066732
339000000,15949.8944823
339600000,16186.5060616
340200000,16150.3448003
340800000,16319.5691098
341400000,16050.5853882
342000000,15931.7065317
342600000,15923.6513701
343200000,15964.3712221
343800000,15774.3791206
344400000,15660.9103212
345000000,15729.2290848
345600000,15890.3982327
346200000,15811.2929701
346800000,15900.3163819
347400000,15800.4433272
348000000,15954.2236687
348600000,15714.3933023
349200000,15881.8682668
349800000,15749.280023
350400000,15950.5629566
351000000,15989.3902923
351600000,15858.1397331
352200000,15966.0553041
352800000,15697.8894337
353400000,15972.7546661
354000000,15869.6935846
354600000,16045.3878519
355200000,15838.5812186
355800000,16022.5116721
356400000,15916.8054861
357000000,15970.712773
357600000,16150.5089415
358200000,16079.4588405
358800000,16441.3055915
359400000,16289.5166445
360000000,16215.5436551
360600000,16378.1970094
361200000,16104.7704588
361800000,16022.7570723
362400000,16234.2211744
363000000,16148.7595966
363600000,15958.3410703
364200000,16140.5402937
364800000,16145.6692164
365400000,16273.1264184
366000000,15836.7182311
366600000,15846.5732363
367200000,15703.592039
367800000,15743.3656328
368400000,15976.4806413
369000000,15745.0644792
369600000,16140.0654894
370200000,15806.3100737
370800000,15644.2599307
371400000,15438.22065
372000000,15527.5871086
372600000,15438.22065
373200000,15797.1592771
373800000,15847.7825139
374400000,16113.7571142
375000000,15715.5373169
375600000,15959.3230627
376200000,15738.7081639
376800000,15539.0756971
377400000,15647.9354072
378000000,15635.2227767
378600000,15404.20016
379200000,15577.1147103
379800000,15830.8691039
380400000,15520.2340365
381000000,15961.1355516
381600000,16064.7850801
382200000,15638.2950418
382800000,15913.4709374
383400000,15806.3100737
384000000,15818.7449204
384600000,15764.7871348
385200000,15873.6973436
385800000,15683.0031525
386400000,15663.9825864
387000000,15681.0749019
387600000,15548.7160624
388200000,15474.1041274
388800000,15495.7402693
389400000,15702.0720982
390000000,15664.9140801
390600000,15835.6730947
391200000,15712.629193
391800000,15682.0063957
392400000,15704.5887958
393000000,15651.3835985
393600000,15922.9976601
394200000,15724.1325459
394800000,16013.8840595
395400000,15766.3723386
396000000,15923.7650127
396600000,16027.2503999
397200000,16054.9650733
397800000,16033.4930726
398400000,15832.929112
399000000,15928.308839
399600000,16002.1029228
400200000,15880.7578674
400800000,15925.9057841
401400000,15727.9721636
402000000,15789.0536169
402600000,15914.1246474
403200000,15887.2278252
403800000,15871.9479986
404400000,15880.0536588
405000000,16059.9634699
405600000,15972.7546661
406200000,15897.9638256
406800000,15740.4070102
407400000,16015.7618114
408000000,15999.422084
408600000,15591.0694977
409200000,15806.0954338
409800000,15774.8189266
410400000,16096.7784412
411000000,16038.6072309
411600000,15893.6346392
412200000,16212.9638137
412800000,16049.2779683
413400000,16078.2166835
414000000,16085.9792969
414600000,15961.8397602
415200000,16042.2195635
415800000,15746.8138241
416400000,15915.0561412
417000000,15988.9007236
417600000,16212.9280794
418200000,15918.7821163
418800000,15841.3757
419400000,16078.037778
420000000,15910.3986722
420600000,15832.2249034
421200000,16005.8941609
421800000,16329.4872589
422400000,16248.5190087
423000000,16306.1522707
423600000,16266.9995074
424200000,16330.433517
424800000,16452.5311606
425400000,16190.0678955
426000000,16168.5327509
426600000,16064.0653712
427200000,16307.0837644
427800000,15908.6998259
428400000,16251.4271326
429000000,16377.366513
429600000,16262.2136316
430200000,16207.1602111
430800000,16477.2395677
431400000,16285.7127611
432000000,16578.0441162
432600000,16470.2948055
433200000,16318.3269528
433800000,16303.7997144
434400000,16291.2659895
435000000,16046.3698443
435600000,16331.6785289
436200000,16444.9179241
436800000,16318.9153998
437400000,16043.9036455
438000000,16428.9212435
438600000,16356.6618648
439200000,16268.4058056
439800000,16191.2140292
440400000,16428.6434597
441000000,16147.992244
441600000,16413.5425386
442200000,16197.5198458
442800000,15891.2792279
443400000,16069.4901927
444000000,15851.6697752
444600000,15993.3435526
445200000,15953.2782563
445800000,15894.6945399
446400000,16097.2224853
447000000,15943.9800921
447600000,15865.4780408
448200000,16072.6129565
448800000,15933.8978017
449400000,16018.4278858
450000000,15865.4780408
450600000,15870.1860083
451200000,15873.7478422
451800000,16093.3807486
452400000,16093.2166073
453000000,16199.872402
453600000,16108.0545089
454200000,16108.1681515
454800000,15996.9558852
455400000,15976.4301426
456000000,15773.8242889
456600000,15780.4100083
457200000,16087.8422845
457800000,15973.4083761
458400000,16108.9094914
459000000,15774.4779988
459600000,15986.0557436
460200000,15938.2269882
460800000,15981.3982747
461400000,15760.1949289
462000000,15835.8520003
462600000,15903.1108632
463200000,15872.3744234
463800000,15872.6522072
464400000,16064.2295124
465000000,16025.5515536
465600000,16211.81768
466200000,16116.6168585
466800000,16147.0607502
467400000,15944.7474446
468000000,16060.6171799
468600000,16209.8410498
469200000,16220.854834
469800000,15922.1798089
470400000,16014.8155533
471000000,16089.263347
471600000,15849.9709289
472200000,15916.5908462
472800000,15894.0737092
473400000,15996.4634614
474000000,16033.7856208
474600000,15575.5623859
475200000,15907.6041909
475800000,15565.6442367
476400000,15700.6334164
477000000,15659.3251174
477600000,15897.6355431
478200000,15949.8439836
478800000,15866.295892
479400000,15868.9262321
480000000,15993.0657688
480600000,15912.2616598
481200000,15812.2244639
481800000,15948.0314947
482400000,15860.8710705
483000000,15983.3770239
483600000,15941.9529633
484200000,16029.9943826
484800000,15941.9529633
485400000,15923.9291539
486000000,15978.654292
486600000,16008.459238
487200000,16172.0945848
487800000,16023.688566
488400000,16098.300501
489000000,16316.9387696
489600000,16281.1184361
490200000,16007.6918855
490800000,15988.5724411
491400000,15969.9601848
492000000,15684.6367358
492600000,16076.8285003
493200000,15919.4358263
493800000,16000.5177191
494400000,15851.9980577
495000000,16170.574644
495600000,16207.3243523
496200000,16202.6668834
496800000,16186.392419
497400000,16149.6910903
498000000,16063.5905668
498600000,16177.5194063
499200000,15966.8226566
499800000,16127.5317645
500400000,16391.6138485
501000000,16212.5218886
501600000,16286.1518311
502200000,16297.9329678
502800000,16279.7955159
503400000,16216.851075
504000000,16099.2319948
504600000,16115.5569578
505200000,16111.6668415
505800000,16258.159374
506400000,16186.392419
507000000,16208.9095561
507600000,16066.74621
508200000,16213.4028837
508800000,16073.1025252
509400000,16033.37943
510000000,16169.3001034
510600000,16427.6614673
511200000,16150.3448003
511800000,16255.1047282
512400000,16153.1392816
513000000,16075.0160114
513600000,16397.03867
514200000,16218.2244939
514800000,16034.5887076
515400000,16063.4621599
516000000,16103.0716125
516600000,16131.078834
517200000,16178.2867588
517800000,16318.5871173
518400000,16362.6267537
519000000,16248.5842717
519600000,16282.5899972
520200000,16108.9860027
520800000,15914.5005735
521400000,15848.9257925
522000000,16103.5611812
522600000,16330.4840157
523200000,16483.3180991
523800000,16166.6697633
524400000,16125.9646757
525000000,16565.0684662
525600000,16440.2604552
526200000,16180.3138876
526800000,16385.4216745
527400000,16398.9016576
528000000,16171.5545174
528600000,16123.7762607
529200000,16197.4062032
529800000,16376.5634261
530400000,16317.0019136
531000000,16209.0884616
531600000,16466.1752849
532200000,16391.6138485
532800000,16453.6267956
533400000,16674.8449057
534000000,16809.7204427
534600000,16346.6932171
535200000,16328.6694077
535800000,16287.8506775
536400000,16187.1597716
537000000,16367.3473665
537600000,16458.8874758
538200000,16553.3862077
538800000,16451.9279493
539400000,16687.4438936
540000000,16209.1537246
540600000,16111.2425357
541200000,16064.3936537
541800000,16066.9103512
542400000,15949.1271297
543000000,16221.950469
543600000,16196.6388506
544200000,16246.0675741
544800000,16226.0018716
545400000,16280.2522053
546000000,16233.9433906
546600000,16230.5604623
547200000,16157.3548255
547800000,16224.9567353
548400000,16101.7486923
549000000,16243.9120384
549600000,16261.004354
550200000,16185.4609252
550800000,16123.4479782
551400000,16118.0231567
552000000,16423.9354921
552600000,16342.904098
553200000,16223.2073903
553800000,16254.8753239
554400000,16452.8594431
555000000,16384.6690863
555600000,16354.8641403
556200000,16354.634736
556800000,16540.7872198
557400000,16506.5037104
558000000,16472.3695779
558600000,16383.997757
559200000,16596.934266
559800000,16709.847388
560400000,16314.9116408
561000000,16750.7166169
561600000,16570.5921659
562200000,16642.6874033
562800000,16618.6503256
563400000,16481.6192528
564000000,16764.9639525
564600000,16789.1167919
565200000,16806.9764601
565800000,16684.550534
566400000,16518.9237927
567000000,16437.18819
567600000,16389.4730771
568200000,16601.4591317
568800000,16107.1230151
569400000,16329.1589764
570000000,16279.9744215
570600000,16504.1511541
571200000,16199.4809756
571800000,16326.5286363
572400000,16167.2729746
573000000,16456.2066371
573600000,16394.1453104
574200000,16492.9584644
574800000,16107.1230151
575400000,16045.9279193
576000000,16332.8849515
576600000,16070.9617538
577200000,16110.5712064
577800000,16290.7104218
578400000,16321.1038148
579000000,16315.5148521
579600000,16373.3122554
580200000,16480.4099752
580800000,16265.4976817
581400000,16660.4334289
582000000,16914.955175
582600000,16843.7914313
583200000,16844.7229251
583800000,16681.4380431
584400000,16657.5253049
585000000,16718.0161922
585600000,16460.5231782
586200000,16677.3616032
586800000,16707.0529067
587400000,16823.3814504
588000000,16593.6493703
588600000,16559.5300021
589200000,16560.3962329
589800000,16565.0032032
590400000,16400.7983701
591000000,16382.8060988
591600000,16553.8281328
592200000,16372.8226866
592800000,16378.0833669
593400000,16460.6368208
594000000,16359.0796841
594600000,16386.0248858
595200000,16430.5035923
595800000,16375.0111017
596400000,16279.7955159
597000000,16377.7067048
597600000,16628.7149966
598200000,16669.5001116
598800000,16635.7755204
599400000,16232.8477556
600000000,16420.6990857
600000000,16420.6990857
